settings	FP	TN	num_instances	TP	TP_rate	gold	TN_rate	FN	accuracy
baseline	616.0	0.0	687.0	1.0	0.0	0.0	0.527244819647
num_senses-idf-jex-pos	357.0	259.0	514.0	0.748180494905	0.297359357061	173.0	0.593246354566
num_senses-idf-jex-sense_entropy	370.0	246.0	482.0	0.701601164483	0.288732394366	205.0	0.55871066769
num_senses-idf-jex-correlation_confidences_semcor_and_UKB	365.0	251.0	506.0	0.7365356623	0.288174512055	181.0	0.580966999233
num_senses-idf-jex-MFS_confidence_UKB	342.0	274.0	574.0	0.835516739447	0.299126637555	113.0	0.650805832694
num_senses-idf-jex-Entropy_sense_ranking_UKB	355.0	261.0	554.0	0.806404657933	0.287128712871	133.0	0.625479662318
num_senses-idf-jex-SuperSense_for_MFS	365.0	251.0	517.0	0.752547307132	0.284580498866	170.0	0.589409056025
num_senses-idf-jex-WND_for_MFS	373.0	243.0	500.0	0.727802037846	0.278350515464	187.0	0.570222563315
num_senses-idf-jex-ratio_WND	351.0	265.0	511.0	0.743813682678	0.307424593968	176.0	0.595548733691
num_senses-idf-pos-sense_entropy	387.0	229.0	555.0	0.807860262009	0.243099787686	132.0	0.601688411358
num_senses-idf-pos-correlation_confidences_semcor_and_UKB	394.0	222.0	613.0	0.892285298399	0.220456802383	74.0	0.640828856485
num_senses-idf-pos-MFS_confidence_UKB	333.0	283.0	555.0	0.807860262009	0.318693693694	132.0	0.64313123561
num_senses-idf-pos-Entropy_sense_ranking_UKB	365.0	251.0	536.0	0.780203784571	0.278579356271	151.0	0.603990790483
num_senses-idf-pos-SuperSense_for_MFS	410.0	206.0	585.0	0.851528384279	0.207035175879	102.0	0.607060629317
num_senses-idf-pos-WND_for_MFS	410.0	206.0	579.0	0.842794759825	0.208291203236	108.0	0.602455871067
num_senses-idf-pos-ratio_WND	399.0	217.0	580.0	0.844250363901	0.221654749745	107.0	0.611665387567
num_senses-idf-sense_entropy-correlation_confidences_semcor_and_UKB	402.0	214.0	579.0	0.842794759825	0.218144750255	108.0	0.608595548734
num_senses-idf-sense_entropy-MFS_confidence_UKB	328.0	288.0	547.0	0.796215429403	0.329142857143	140.0	0.640828856485
num_senses-idf-sense_entropy-Entropy_sense_ranking_UKB	362.0	254.0	516.0	0.751091703057	0.289293849658	171.0	0.590943975441
num_senses-idf-sense_entropy-SuperSense_for_MFS	398.0	218.0	557.0	0.81077147016	0.228272251309	130.0	0.594781273983
num_senses-idf-sense_entropy-WND_for_MFS	404.0	212.0	565.0	0.822416302766	0.218782249742	122.0	0.5963161934
num_senses-idf-sense_entropy-ratio_WND	407.0	209.0	582.0	0.847161572052	0.211324570273	105.0	0.607060629317
num_senses-idf-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB	343.0	273.0	544.0	0.791848617176	0.30777903044	143.0	0.627014581734
num_senses-idf-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB	362.0	254.0	534.0	0.777292576419	0.283482142857	153.0	0.604758250192
num_senses-idf-correlation_confidences_semcor_and_UKB-SuperSense_for_MFS	406.0	210.0	585.0	0.851528384279	0.21190716448	102.0	0.61013046815
num_senses-idf-correlation_confidences_semcor_and_UKB-WND_for_MFS	407.0	209.0	577.0	0.839883551674	0.212398373984	110.0	0.603223330775
num_senses-idf-correlation_confidences_semcor_and_UKB-ratio_WND	388.0	228.0	582.0	0.847161572052	0.235051546392	105.0	0.621642363776
num_senses-idf-MFS_confidence_UKB-Entropy_sense_ranking_UKB	335.0	281.0	562.0	0.818049490539	0.313266443701	125.0	0.646968534152
num_senses-idf-MFS_confidence_UKB-SuperSense_for_MFS	345.0	271.0	545.0	0.793304221252	0.304494382022	142.0	0.626247122026
num_senses-idf-MFS_confidence_UKB-WND_for_MFS	337.0	279.0	547.0	0.796215429403	0.315610859729	140.0	0.63392171911
num_senses-idf-MFS_confidence_UKB-ratio_WND	336.0	280.0	556.0	0.809315866084	0.313901345291	131.0	0.641596316193
num_senses-idf-Entropy_sense_ranking_UKB-SuperSense_for_MFS	375.0	241.0	537.0	0.781659388646	0.264254385965	150.0	0.597083653108
num_senses-idf-Entropy_sense_ranking_UKB-WND_for_MFS	381.0	235.0	525.0	0.764192139738	0.259381898455	162.0	0.583269378358
num_senses-idf-Entropy_sense_ranking_UKB-ratio_WND	368.0	248.0	532.0	0.774381368268	0.275555555556	155.0	0.598618572525
num_senses-idf-SuperSense_for_MFS-WND_for_MFS	409.0	207.0	584.0	0.850072780204	0.208459214502	103.0	0.607060629317
num_senses-idf-SuperSense_for_MFS-ratio_WND	407.0	209.0	582.0	0.847161572052	0.211324570273	105.0	0.607060629317
num_senses-idf-WND_for_MFS-ratio_WND	412.0	204.0	581.0	0.845705967977	0.205438066465	106.0	0.602455871067
num_senses-jex-pos-sense_entropy	373.0	243.0	519.0	0.755458515284	0.272421524664	168.0	0.584804297774
num_senses-jex-pos-correlation_confidences_semcor_and_UKB	381.0	235.0	473.0	0.688500727802	0.275175644028	214.0	0.543361473523
num_senses-jex-pos-MFS_confidence_UKB	354.0	262.0	571.0	0.83114992722	0.283243243243	116.0	0.639293937068
num_senses-jex-pos-Entropy_sense_ranking_UKB	370.0	246.0	537.0	0.781659388646	0.271223814774	150.0	0.60092095165
num_senses-jex-pos-SuperSense_for_MFS	367.0	249.0	467.0	0.679767103348	0.298561151079	220.0	0.54950115119
num_senses-jex-pos-WND_for_MFS	386.0	230.0	503.0	0.732168850073	0.258717660292	184.0	0.562547966232
num_senses-jex-pos-ratio_WND	372.0	244.0	477.0	0.694323144105	0.287396937574	210.0	0.553338449731
num_senses-jex-sense_entropy-correlation_confidences_semcor_and_UKB	366.0	250.0	502.0	0.730713245997	0.28801843318	185.0	0.577129700691
num_senses-jex-sense_entropy-MFS_confidence_UKB	343.0	273.0	562.0	0.818049490539	0.301657458564	125.0	0.640828856485
num_senses-jex-sense_entropy-Entropy_sense_ranking_UKB	365.0	251.0	539.0	0.784570596798	0.277654867257	148.0	0.606293169609
num_senses-jex-sense_entropy-SuperSense_for_MFS	358.0	258.0	519.0	0.755458515284	0.294184720639	168.0	0.5963161934
num_senses-jex-sense_entropy-WND_for_MFS	363.0	253.0	502.0	0.730713245997	0.292485549133	185.0	0.579432079816
num_senses-jex-sense_entropy-ratio_WND	356.0	260.0	503.0	0.732168850073	0.302677532014	184.0	0.585571757483
num_senses-jex-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB	368.0	248.0	572.0	0.832605531295	0.263829787234	115.0	0.62931696086
num_senses-jex-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB	378.0	238.0	544.0	0.791848617176	0.258134490239	143.0	0.600153491942
num_senses-jex-correlation_confidences_semcor_and_UKB-SuperSense_for_MFS	352.0	264.0	469.0	0.682678311499	0.3215590743	218.0	0.562547966232
num_senses-jex-correlation_confidences_semcor_and_UKB-WND_for_MFS	384.0	232.0	476.0	0.692867540029	0.26976744186	211.0	0.543361473523
num_senses-jex-correlation_confidences_semcor_and_UKB-ratio_WND	387.0	229.0	506.0	0.7365356623	0.256438969765	181.0	0.564082885649
num_senses-jex-MFS_confidence_UKB-Entropy_sense_ranking_UKB	368.0	248.0	568.0	0.826783114993	0.264957264957	119.0	0.626247122026
num_senses-jex-MFS_confidence_UKB-SuperSense_for_MFS	317.0	299.0	561.0	0.816593886463	0.340546697039	126.0	0.660015349194
num_senses-jex-MFS_confidence_UKB-WND_for_MFS	366.0	250.0	569.0	0.828238719068	0.267379679144	118.0	0.628549501151
num_senses-jex-MFS_confidence_UKB-ratio_WND	325.0	291.0	558.0	0.812227074236	0.329558323896	129.0	0.651573292402
num_senses-jex-Entropy_sense_ranking_UKB-SuperSense_for_MFS	366.0	250.0	540.0	0.786026200873	0.275938189845	147.0	0.606293169609
num_senses-jex-Entropy_sense_ranking_UKB-WND_for_MFS	369.0	247.0	562.0	0.818049490539	0.265306122449	125.0	0.620874904068
num_senses-jex-Entropy_sense_ranking_UKB-ratio_WND	360.0	256.0	545.0	0.793304221252	0.282872928177	142.0	0.614735226401
num_senses-jex-SuperSense_for_MFS-WND_for_MFS	348.0	268.0	510.0	0.742358078603	0.312354312354	177.0	0.597083653108
num_senses-jex-SuperSense_for_MFS-ratio_WND	362.0	254.0	521.0	0.758369723435	0.287655719139	166.0	0.594781273983
num_senses-jex-WND_for_MFS-ratio_WND	372.0	244.0	458.0	0.666666666667	0.293975903614	229.0	0.538756715272
num_senses-pos-sense_entropy-correlation_confidences_semcor_and_UKB	408.0	208.0	589.0	0.857350800582	0.208625877633	98.0	0.611665387567
num_senses-pos-sense_entropy-MFS_confidence_UKB	345.0	271.0	544.0	0.791848617176	0.304836895388	143.0	0.625479662318
num_senses-pos-sense_entropy-Entropy_sense_ranking_UKB	373.0	243.0	526.0	0.765647743814	0.270300333704	161.0	0.590176515733
num_senses-pos-sense_entropy-SuperSense_for_MFS	404.0	212.0	577.0	0.839883551674	0.216106014271	110.0	0.6055257099
num_senses-pos-sense_entropy-WND_for_MFS	409.0	207.0	576.0	0.838427947598	0.210152284264	111.0	0.60092095165
num_senses-pos-sense_entropy-ratio_WND	400.0	216.0	569.0	0.828238719068	0.222910216718	118.0	0.602455871067
num_senses-pos-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB	354.0	262.0	525.0	0.764192139738	0.298065984073	162.0	0.603990790483
num_senses-pos-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB	350.0	266.0	506.0	0.7365356623	0.310747663551	181.0	0.592478894858
num_senses-pos-correlation_confidences_semcor_and_UKB-SuperSense_for_MFS	464.0	152.0	632.0	0.919941775837	0.138686131387	55.0	0.601688411358
num_senses-pos-correlation_confidences_semcor_and_UKB-WND_for_MFS	443.0	173.0	601.0	0.874818049491	0.165708812261	86.0	0.594013814275
num_senses-pos-correlation_confidences_semcor_and_UKB-ratio_WND	442.0	174.0	597.0	0.868995633188	0.167468719923	90.0	0.59171143515
num_senses-pos-MFS_confidence_UKB-Entropy_sense_ranking_UKB	355.0	261.0	549.0	0.799126637555	0.288716814159	138.0	0.621642363776
num_senses-pos-MFS_confidence_UKB-SuperSense_for_MFS	342.0	274.0	534.0	0.777292576419	0.312785388128	153.0	0.620107444359
num_senses-pos-MFS_confidence_UKB-WND_for_MFS	362.0	254.0	537.0	0.781659388646	0.282536151279	150.0	0.607060629317
num_senses-pos-MFS_confidence_UKB-ratio_WND	337.0	279.0	535.0	0.778748180495	0.31995412844	152.0	0.624712202609
num_senses-pos-Entropy_sense_ranking_UKB-SuperSense_for_MFS	373.0	243.0	511.0	0.743813682678	0.274886877828	176.0	0.578664620107
num_senses-pos-Entropy_sense_ranking_UKB-WND_for_MFS	383.0	233.0	527.0	0.767103347889	0.256043956044	160.0	0.583269378358
num_senses-pos-Entropy_sense_ranking_UKB-ratio_WND	354.0	262.0	515.0	0.749636098981	0.301495972382	172.0	0.5963161934
num_senses-pos-SuperSense_for_MFS-WND_for_MFS	431.0	185.0	598.0	0.870451237263	0.179786200194	89.0	0.60092095165
num_senses-pos-SuperSense_for_MFS-ratio_WND	432.0	184.0	585.0	0.851528384279	0.180924287119	102.0	0.590176515733
num_senses-pos-WND_for_MFS-ratio_WND	451.0	165.0	581.0	0.845705967977	0.15988372093	106.0	0.572524942441
num_senses-sense_entropy-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB	359.0	257.0	549.0	0.799126637555	0.283039647577	138.0	0.618572524942
num_senses-sense_entropy-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB	361.0	255.0	526.0	0.765647743814	0.287485907554	161.0	0.599386032233
num_senses-sense_entropy-correlation_confidences_semcor_and_UKB-SuperSense_for_MFS	410.0	206.0	587.0	0.854439592431	0.206619859579	100.0	0.608595548734
num_senses-sense_entropy-correlation_confidences_semcor_and_UKB-WND_for_MFS	412.0	204.0	586.0	0.852983988355	0.204408817635	101.0	0.606293169609
num_senses-sense_entropy-correlation_confidences_semcor_and_UKB-ratio_WND	418.0	198.0	586.0	0.852983988355	0.197211155378	101.0	0.601688411358
num_senses-sense_entropy-MFS_confidence_UKB-Entropy_sense_ranking_UKB	344.0	272.0	558.0	0.812227074236	0.30155210643	129.0	0.636991557943
num_senses-sense_entropy-MFS_confidence_UKB-SuperSense_for_MFS	351.0	265.0	544.0	0.791848617176	0.296089385475	143.0	0.620874904068
num_senses-sense_entropy-MFS_confidence_UKB-WND_for_MFS	348.0	268.0	548.0	0.797671033479	0.299107142857	139.0	0.626247122026
num_senses-sense_entropy-MFS_confidence_UKB-ratio_WND	336.0	280.0	545.0	0.793304221252	0.317820658343	142.0	0.633154259401
num_senses-sense_entropy-Entropy_sense_ranking_UKB-SuperSense_for_MFS	372.0	244.0	524.0	0.762736535662	0.272321428571	163.0	0.589409056025
num_senses-sense_entropy-Entropy_sense_ranking_UKB-WND_for_MFS	366.0	250.0	525.0	0.764192139738	0.280583613917	162.0	0.594781273983
num_senses-sense_entropy-Entropy_sense_ranking_UKB-ratio_WND	369.0	247.0	525.0	0.764192139738	0.276286353468	162.0	0.592478894858
num_senses-sense_entropy-SuperSense_for_MFS-WND_for_MFS	413.0	203.0	579.0	0.842794759825	0.204637096774	108.0	0.600153491942
num_senses-sense_entropy-SuperSense_for_MFS-ratio_WND	406.0	210.0	580.0	0.844250363901	0.212981744422	107.0	0.606293169609
num_senses-sense_entropy-WND_for_MFS-ratio_WND	415.0	201.0	588.0	0.855895196507	0.200398803589	99.0	0.6055257099
num_senses-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB-Entropy_sense_ranking_UKB	355.0	261.0	544.0	0.791848617176	0.290322580645	143.0	0.617805065234
num_senses-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB-SuperSense_for_MFS	335.0	281.0	519.0	0.755458515284	0.329039812646	168.0	0.613967766692
num_senses-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB-WND_for_MFS	363.0	253.0	532.0	0.774381368268	0.282681564246	155.0	0.602455871067
num_senses-correlation_confidences_semcor_and_UKB-MFS_confidence_UKB-ratio_WND	327.0	289.0	533.0	0.775836972344	0.336046511628	154.0	0.630851880276
num_senses-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB-SuperSense_for_MFS	371.0	245.0	512.0	0.745269286754	0.277463193658	175.0	0.580966999233
num_senses-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB-WND_for_MFS	381.0	235.0	531.0	0.772925764192	0.257675438596	156.0	0.587874136608
num_senses-correlation_confidences_semcor_and_UKB-Entropy_sense_ranking_UKB-ratio_WND	341.0	275.0	510.0	0.742358078603	0.323149236193	177.0	0.602455871067
